Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,age,Segment
1979.0,Foundational,Relationship,54210.0,0.0,1.0,18.0,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,45.0,1
1970.0,Graduation,Relationship,53187.0,1.0,0.0,66.0,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6.0,5.0,54.0,1
1972.0,Graduation,Relationship,30023.0,1.0,0.0,28.0,11.0,0.0,16.0,7.0,6.0,21.0,1.0,2.0,0.0,3.0,8.0,52.0,0
1960.0,PhD,Single,76045.0,0.0,0.0,78.0,760.0,53.0,400.0,17.0,8.0,0.0,1.0,4.0,5.0,11.0,2.0,64.0,1
1952.0,PhD,Relationship,50870.0,0.0,1.0,13.0,53.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,5.0,72.0,0
1970.0,Foundational,Relationship,15315.0,0.0,0.0,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,54.0,0
1974.0,Foundational,Relationship,65463.0,1.0,0.0,17.0,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9.0,5.0,50.0,1
1965.0,Graduation,Relationship,66480.0,1.0,1.0,71.0,199.0,9.0,57.0,20.0,21.0,6.0,2.0,4.0,1.0,7.0,4.0,59.0,1
1954.0,Graduation,Single,76773.0,0.0,0.0,79.0,516.0,56.0,449.0,86.0,33.0,16.0,1.0,2.0,2.0,11.0,1.0,70.0,1
1983.0,Foundational,Single,81698.0,0.0,0.0,1.0,709.0,45.0,115.0,30.0,8.0,45.0,1.0,8.0,2.0,5.0,5.0,41.0,1
1973.0,PhD,Single,54466.0,1.0,1.0,78.0,12.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,51.0,1
1960.0,Master,Single,98777.0,0.0,0.0,23.0,1000.0,19.0,67.0,12.0,8.0,38.0,0.0,4.0,6.0,9.0,1.0,64.0,1
1984.0,PhD,Single,16269.0,1.0,0.0,75.0,19.0,3.0,18.0,3.0,1.0,0.0,3.0,3.0,0.0,3.0,8.0,40.0,0
1971.0,Graduation,Relationship,71819.0,0.0,1.0,70.0,1224.0,28.0,140.0,0.0,14.0,24.0,3.0,3.0,3.0,5.0,6.0,53.0,1
1983.0,PhD,Relationship,33569.0,1.0,0.0,10.0,16.0,2.0,18.0,3.0,0.0,24.0,1.0,1.0,1.0,2.0,8.0,41.0,0
1983.0,Master,Relationship,36262.0,0.0,0.0,24.0,88.0,39.0,54.0,64.0,28.0,24.0,1.0,3.0,5.0,3.0,6.0,41.0,0
1966.0,Foundational,Relationship,22634.0,0.0,0.0,47.0,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,8.0,58.0,0
1968.0,Graduation,Single,70566.0,0.0,1.0,4.0,381.0,28.0,215.0,84.0,28.0,21.0,2.0,6.0,5.0,9.0,3.0,56.0,1
1979.0,PhD,Relationship,31605.0,1.0,0.0,15.0,74.0,0.0,42.0,2.0,1.0,6.0,2.0,2.0,1.0,4.0,7.0,45.0,0
1973.0,Master,Single,52034.0,1.0,1.0,67.0,146.0,0.0,93.0,7.0,13.0,73.0,5.0,4.0,2.0,5.0,7.0,51.0,1
1979.0,Graduation,Single,48526.0,1.0,0.0,32.0,23.0,17.0,23.0,43.0,20.0,9.0,1.0,2.0,1.0,4.0,3.0,45.0,0
1954.0,Graduation,Relationship,46734.0,0.0,1.0,40.0,110.0,5.0,137.0,26.0,23.0,29.0,2.0,6.0,1.0,5.0,7.0,70.0,0
1962.0,Graduation,Single,39552.0,1.0,1.0,54.0,165.0,3.0,147.0,4.0,24.0,41.0,2.0,6.0,2.0,5.0,8.0,62.0,0
1966.0,Graduation,Single,86358.0,1.0,1.0,78.0,957.0,47.0,494.0,82.0,47.0,95.0,4.0,5.0,3.0,6.0,8.0,58.0,1
1985.0,Foundational,Single,16581.0,0.0,0.0,51.0,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,4.0,39.0,0
1952.0,Foundational,Single,63998.0,0.0,0.0,42.0,176.0,29.0,67.0,0.0,33.0,112.0,1.0,7.0,6.0,11.0,4.0,72.0,1
1951.0,Master,Relationship,67381.0,0.0,1.0,67.0,815.0,8.0,53.0,11.0,0.0,70.0,4.0,2.0,2.0,9.0,7.0,73.0,1
1967.0,Graduation,Single,25930.0,1.0,1.0,87.0,6.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,7.0,57.0,0
1978.0,Graduation,Relationship,42693.0,1.0,0.0,29.0,8.0,4.0,20.0,6.0,3.0,16.0,1.0,1.0,0.0,3.0,5.0,46.0,0
1976.0,Graduation,Relationship,85606.0,0.0,1.0,89.0,717.0,42.0,67.0,12.0,30.0,84.0,2.0,6.0,7.0,9.0,3.0,48.0,1
1985.0,Graduation,Single,72903.0,0.0,0.0,74.0,1067.0,8.0,67.0,0.0,19.0,39.0,1.0,7.0,5.0,8.0,4.0,39.0,1
1968.0,PhD,Relationship,36778.0,1.0,1.0,63.0,29.0,4.0,34.0,2.0,4.0,4.0,3.0,3.0,0.0,3.0,9.0,56.0,0
1962.0,PhD,Single,85696.0,0.0,0.0,88.0,714.0,76.0,395.0,116.0,0.0,12.0,1.0,4.0,6.0,9.0,1.0,62.0,1
1989.0,Master,Single,10979.0,0.0,0.0,34.0,8.0,4.0,10.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,5.0,35.0,0
1961.0,Graduation,Relationship,49678.0,0.0,1.0,81.0,229.0,5.0,56.0,3.0,2.0,20.0,2.0,6.0,2.0,4.0,7.0,63.0,0
1953.0,Master,Relationship,56129.0,0.0,1.0,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,71.0,1
1989.0,Graduation,Relationship,37155.0,1.0,0.0,51.0,23.0,0.0,26.0,7.0,15.0,3.0,1.0,2.0,0.0,4.0,5.0,35.0,0
1978.0,Foundational,Single,21282.0,1.0,0.0,76.0,1.0,5.0,8.0,4.0,8.0,20.0,2.0,2.0,1.0,2.0,6.0,46.0,0
1962.0,PhD,Single,33419.0,0.0,1.0,76.0,56.0,0.0,12.0,0.0,0.0,18.0,2.0,2.0,0.0,4.0,7.0,62.0,0
1945.0,Graduation,Single,63285.0,0.0,0.0,84.0,508.0,8.0,249.0,50.0,38.0,24.0,1.0,6.0,5.0,13.0,3.0,79.0,1
1974.0,Master,Relationship,21255.0,1.0,0.0,56.0,29.0,0.0,25.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,50.0,0
1981.0,Graduation,Relationship,42162.0,1.0,0.0,31.0,46.0,7.0,59.0,2.0,4.0,27.0,2.0,3.0,1.0,3.0,6.0,43.0,0
1956.0,Graduation,Relationship,54450.0,1.0,1.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,2.0,9.0,2.0,8.0,8.0,68.0,1
1986.0,Graduation,Single,26576.0,1.0,0.0,40.0,10.0,0.0,8.0,0.0,0.0,9.0,1.0,1.0,0.0,2.0,9.0,38.0,0
1943.0,PhD,Single,57513.0,0.0,0.0,59.0,735.0,40.0,183.0,52.0,20.0,30.0,2.0,9.0,3.0,13.0,6.0,81.0,1
1979.0,Graduation,Relationship,7500.0,0.0,1.0,61.0,5.0,2.0,3.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,8.0,45.0,0
1974.0,Graduation,Relationship,83145.0,0.0,0.0,14.0,777.0,35.0,67.0,39.0,8.0,114.0,1.0,5.0,9.0,11.0,2.0,50.0,1
1960.0,Master,Relationship,54197.0,0.0,1.0,16.0,162.0,6.0,37.0,6.0,13.0,13.0,2.0,1.0,3.0,6.0,1.0,64.0,1
1976.0,Graduation,Relationship,46049.0,1.0,1.0,11.0,342.0,9.0,112.0,19.0,14.0,19.0,2.0,5.0,2.0,9.0,7.0,48.0,0
1974.0,Graduation,Relationship,56715.0,0.0,0.0,52.0,258.0,8.0,239.0,12.0,8.0,9.0,1.0,7.0,3.0,4.0,4.0,50.0,1
1961.0,Graduation,Relationship,79410.0,0.0,0.0,19.0,658.0,80.0,483.0,12.0,13.0,13.0,1.0,3.0,2.0,5.0,1.0,63.0,1
1951.0,Graduation,Relationship,57304.0,0.0,1.0,61.0,356.0,80.0,329.0,12.0,17.0,106.0,2.0,7.0,6.0,10.0,5.0,73.0,1
1965.0,Graduation,Relationship,44375.0,0.0,1.0,73.0,213.0,5.0,28.0,7.0,7.0,41.0,1.0,4.0,1.0,6.0,5.0,59.0,0
1956.0,Graduation,Relationship,54450.0,1.0,1.0,0.0,454.0,0.0,171.0,8.0,19.0,32.0,2.0,9.0,2.0,8.0,8.0,68.0,1
1965.0,Graduation,Relationship,59594.0,0.0,1.0,74.0,457.0,4.0,29.0,0.0,0.0,9.0,1.0,8.0,1.0,7.0,7.0,59.0,1
1994.0,Graduation,Relationship,80685.0,0.0,0.0,55.0,241.0,45.0,67.0,34.0,26.0,54.0,1.0,6.0,4.0,10.0,2.0,30.0,1
1974.0,PhD,Relationship,40344.0,0.0,1.0,48.0,210.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,1.0,5.0,7.0,50.0,0
1972.0,Graduation,Relationship,62710.0,0.0,1.0,53.0,441.0,35.0,83.0,7.0,29.0,11.0,4.0,4.0,2.0,12.0,4.0,52.0,1
1968.0,Foundational,Relationship,48985.0,0.0,1.0,13.0,19.0,13.0,18.0,10.0,7.0,8.0,1.0,1.0,1.0,3.0,3.0,56.0,0
1968.0,Graduation,Relationship,35322.0,1.0,2.0,34.0,28.0,9.0,37.0,12.0,7.0,13.0,3.0,2.0,0.0,4.0,8.0,56.0,0
1948.0,Graduation,Relationship,77142.0,0.0,0.0,54.0,476.0,75.0,162.0,29.0,8.0,97.0,1.0,4.0,4.0,8.0,2.0,76.0,1
1969.0,Graduation,Single,81657.0,0.0,0.0,69.0,364.0,40.0,425.0,12.0,60.0,50.0,1.0,3.0,4.0,8.0,1.0,55.0,1
1996.0,Foundational,Relationship,14421.0,0.0,0.0,81.0,0.0,0.0,2.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,5.0,28.0,0
1990.0,PhD,Relationship,74214.0,0.0,0.0,3.0,863.0,8.0,547.0,86.0,8.0,33.0,1.0,8.0,2.0,5.0,5.0,34.0,1
1957.0,Master,Relationship,66726.0,1.0,1.0,61.0,349.0,7.0,35.0,0.0,0.0,47.0,3.0,8.0,2.0,4.0,7.0,67.0,1
1979.0,Foundational,Relationship,23724.0,1.0,0.0,65.0,5.0,23.0,15.0,0.0,18.0,14.0,2.0,2.0,0.0,3.0,8.0,45.0,0
1952.0,Master,Relationship,33444.0,1.0,1.0,24.0,8.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,8.0,72.0,0
1981.0,Graduation,Relationship,54386.0,0.0,1.0,8.0,277.0,21.0,64.0,62.0,21.0,25.0,2.0,3.0,2.0,10.0,3.0,43.0,1
1981.0,Graduation,Single,28510.0,1.0,1.0,72.0,44.0,5.0,19.0,0.0,4.0,19.0,3.0,2.0,0.0,4.0,5.0,43.0,0
1991.0,Master,Single,90638.0,0.0,0.0,29.0,1156.0,8.0,67.0,94.0,8.0,96.0,1.0,3.0,4.0,10.0,1.0,33.0,1
1950.0,Graduation,Relationship,48070.0,0.0,1.0,33.0,373.0,14.0,83.0,6.0,9.0,19.0,3.0,8.0,2.0,6.0,7.0,74.0,0
1957.0,Graduation,Relationship,43140.0,0.0,1.0,68.0,134.0,8.0,76.0,6.0,0.0,11.0,1.0,4.0,1.0,5.0,6.0,67.0,0
1961.0,PhD,Single,54959.0,0.0,1.0,55.0,1148.0,0.0,60.0,0.0,0.0,24.0,3.0,9.0,5.0,4.0,7.0,63.0,1
1958.0,Foundational,Single,15056.0,1.0,1.0,76.0,6.0,12.0,3.0,21.0,6.0,40.0,5.0,2.0,2.0,3.0,5.0,66.0,0
1971.0,Graduation,Single,26954.0,1.0,0.0,17.0,4.0,1.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,53.0,0
1965.0,Graduation,Relationship,44393.0,1.0,1.0,86.0,24.0,2.0,20.0,2.0,2.0,10.0,2.0,1.0,0.0,4.0,4.0,59.0,0
1952.0,PhD,Single,62000.0,0.0,1.0,25.0,899.0,0.0,101.0,0.0,0.0,20.0,1.0,6.0,6.0,13.0,4.0,72.0,1
1962.0,PhD,Relationship,31497.0,0.0,1.0,22.0,108.0,1.0,28.0,13.0,1.0,4.0,2.0,3.0,1.0,4.0,8.0,62.0,0
1974.0,Foundational,Relationship,45894.0,0.0,2.0,15.0,27.0,2.0,7.0,0.0,2.0,13.0,1.0,1.0,0.0,3.0,5.0,50.0,0
1970.0,Master,Single,78579.0,0.0,0.0,35.0,816.0,66.0,549.0,12.0,66.0,99.0,1.0,5.0,6.0,4.0,3.0,54.0,1
1969.0,Master,Single,67369.0,0.0,1.0,81.0,173.5,0.0,70.0,37.0,14.0,42.0,4.0,7.0,4.0,10.0,4.0,55.0,1
1960.0,Graduation,Single,58401.0,0.0,1.0,55.0,10.0,0.0,11.0,17.0,29.0,29.0,1.0,1.0,2.0,2.0,4.0,64.0,1
1969.0,Master,Relationship,43641.0,1.0,1.0,50.0,57.0,2.0,51.0,4.0,2.0,23.0,3.0,2.0,1.0,4.0,6.0,55.0,0
1968.0,Master,Single,63841.0,0.0,1.0,64.0,635.0,15.0,100.0,20.0,7.0,24.0,1.0,9.0,3.0,9.0,6.0,56.0,1
1969.0,Master,Relationship,70091.0,1.0,0.0,11.0,964.0,34.0,137.0,15.0,0.0,11.0,2.0,5.0,2.0,10.0,8.0,55.0,1
1972.0,PhD,Relationship,78075.0,0.0,0.0,72.0,572.0,8.0,259.0,34.0,35.0,80.0,1.0,3.0,5.0,5.0,1.0,52.0,1
1961.0,Foundational,Single,59184.0,0.0,1.0,6.0,341.0,8.0,113.0,12.0,8.0,66.0,3.0,6.0,6.0,12.0,5.0,63.0,1
1977.0,Graduation,Relationship,54809.0,1.0,1.0,0.0,63.0,6.0,57.0,13.0,13.0,22.0,4.0,2.0,1.0,5.0,4.0,47.0,1
1959.0,Graduation,Relationship,58113.0,0.0,1.0,66.0,221.0,8.0,169.0,102.0,78.0,84.0,3.0,9.0,2.0,8.0,7.0,65.0,1
1958.0,Master,Relationship,51412.0,0.0,1.0,42.0,140.0,3.0,29.0,4.0,5.0,14.0,2.0,3.0,2.0,4.0,4.0,66.0,1
1979.0,Graduation,Single,15287.0,1.0,0.0,60.0,1.0,2.0,8.0,4.0,3.0,13.0,2.0,1.0,1.0,2.0,7.0,45.0,0
1957.0,Master,Relationship,66636.0,0.0,0.0,64.0,291.0,10.0,67.0,84.0,10.0,0.0,1.0,3.0,4.0,9.0,1.0,67.0,1
1956.0,Master,Relationship,50965.0,0.0,1.0,87.0,544.0,13.0,85.0,8.0,6.0,29.0,3.0,10.0,4.0,5.0,8.0,68.0,0
1990.0,Graduation,Relationship,18351.0,0.0,0.0,1.0,1.0,12.0,9.0,0.0,14.0,7.0,1.0,2.0,0.0,3.0,7.0,34.0,0
1957.0,PhD,Relationship,40451.0,0.0,2.0,54.0,35.0,0.0,4.0,0.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,67.0,0
1965.0,Graduation,Relationship,36317.0,0.0,1.0,53.0,87.0,3.0,25.0,3.0,2.0,13.0,2.0,3.0,0.0,4.0,7.0,59.0,0
1955.0,Graduation,Relationship,65748.0,0.0,1.0,58.0,172.0,73.0,93.0,95.0,78.0,34.0,2.0,2.0,4.0,10.0,1.0,69.0,1
1972.0,Graduation,Relationship,77044.0,0.0,1.0,12.0,625.0,38.0,242.0,50.0,34.0,76.0,2.0,7.0,2.0,11.0,4.0,52.0,1
1969.0,Graduation,Relationship,74918.0,0.0,0.0,78.0,972.0,59.0,67.0,25.0,19.0,59.0,1.0,5.0,9.0,6.0,3.0,55.0,1
1972.0,Graduation,Relationship,56721.0,1.0,1.0,64.0,157.0,6.0,39.0,6.0,13.0,75.0,5.0,4.0,1.0,5.0,6.0,52.0,1
1975.0,Graduation,Single,42160.0,1.0,1.0,26.0,48.0,9.0,45.0,3.0,15.0,20.0,4.0,2.0,1.0,4.0,6.0,49.0,0
1965.0,Graduation,Single,61559.0,0.0,1.0,8.0,279.0,8.0,88.0,32.0,14.0,34.0,1.0,4.0,2.0,10.0,3.0,59.0,1
1963.0,PhD,Relationship,33629.0,1.0,1.0,49.0,132.0,0.0,16.0,0.0,0.0,4.0,5.0,3.0,1.0,4.0,9.0,61.0,0
1991.0,PhD,Relationship,68682.0,0.0,0.0,56.0,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,2.0,33.0,1
1963.0,Graduation,Single,34377.0,0.0,1.0,55.0,62.0,0.0,22.0,3.0,1.0,26.0,2.0,2.0,2.0,2.0,7.0,61.0,0
1986.0,Foundational,Single,8940.0,1.0,0.0,25.0,1.0,45.0,3.0,4.0,6.0,42.0,3.0,3.0,1.0,3.0,8.0,38.0,0
1973.0,Graduation,Relationship,26228.0,1.0,0.0,50.0,2.0,6.0,4.0,3.0,1.0,9.0,1.0,1.0,0.0,2.0,8.0,51.0,0
1957.0,Foundational,Single,77297.0,0.0,0.0,84.0,408.0,61.0,109.0,48.0,8.0,41.0,1.0,5.0,7.0,9.0,4.0,67.0,1
1981.0,Graduation,Relationship,40211.0,1.0,1.0,30.0,51.0,1.0,7.0,2.0,1.0,25.0,2.0,2.0,1.0,2.0,8.0,43.0,0
1958.0,PhD,Single,33438.0,1.0,1.0,81.0,62.0,1.0,16.0,3.0,2.0,6.0,4.0,2.0,1.0,4.0,5.0,66.0,0
1959.0,PhD,Relationship,75032.0,0.0,1.0,74.0,952.0,12.0,180.0,47.0,12.0,12.0,2.0,5.0,4.0,9.0,3.0,65.0,1
1955.0,PhD,Single,61284.0,0.0,0.0,76.0,618.0,15.0,106.0,20.0,7.0,45.0,1.0,11.0,2.0,8.0,6.0,69.0,1
1986.0,Graduation,Relationship,22518.0,1.0,0.0,36.0,11.0,7.0,12.0,2.0,2.0,27.0,2.0,2.0,1.0,2.0,5.0,38.0,0
1975.0,Master,Relationship,54730.0,0.0,1.0,64.0,318.0,3.0,17.0,4.0,7.0,56.0,5.0,4.0,1.0,8.0,4.0,49.0,1
1955.0,Master,Relationship,38452.0,1.0,1.0,62.0,56.0,0.0,14.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,69.0,0
1971.0,Graduation,Single,44421.0,1.0,1.0,53.0,110.0,5.0,59.0,7.0,1.0,7.0,5.0,5.0,0.0,4.0,8.0,53.0,0
1986.0,PhD,Relationship,38197.0,1.0,0.0,86.0,23.0,0.0,11.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,5.0,38.0,0
1978.0,Graduation,Single,41986.0,0.0,1.0,15.0,27.0,5.0,8.0,8.0,3.0,12.0,3.0,3.0,0.0,4.0,4.0,46.0,0
1983.0,Graduation,Relationship,28427.0,1.0,0.0,67.0,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,8.0,41.0,0
1976.0,PhD,Relationship,37395.0,1.0,0.0,47.0,18.0,0.0,9.0,0.0,1.0,11.0,1.0,1.0,0.0,3.0,6.0,48.0,0
1971.0,Graduation,Relationship,64722.0,1.0,0.0,47.0,303.0,0.0,280.0,60.0,8.0,15.0,4.0,8.0,2.0,11.0,6.0,53.0,1
1956.0,Master,Relationship,55249.0,0.0,1.0,81.0,97.0,1.0,19.0,2.0,0.0,11.0,1.0,2.0,1.0,4.0,3.0,68.0,1
1989.0,Graduation,Relationship,28691.0,1.0,0.0,56.0,5.0,4.0,13.0,8.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,35.0,0
1952.0,Graduation,Single,44213.0,1.0,1.0,48.0,95.0,11.0,35.0,0.0,4.0,7.0,4.0,2.0,1.0,5.0,6.0,72.0,0
1984.0,Foundational,Single,25707.0,1.0,0.0,18.0,1.0,6.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,7.0,40.0,0
1967.0,PhD,Relationship,59062.0,2.0,1.0,74.0,46.0,1.0,12.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,4.0,57.0,1
1962.0,Graduation,Single,76624.0,0.0,1.0,68.0,411.0,8.0,147.0,54.0,8.0,66.0,1.0,5.0,10.0,7.0,1.0,62.0,1
1947.0,Master,Relationship,66000.0,0.0,0.0,36.0,244.0,51.0,270.0,101.0,0.0,45.0,1.0,1.0,3.0,5.0,1.0,77.0,1
1971.0,Graduation,Single,1730.0,0.0,0.0,65.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,53.0,0
1992.0,Foundational,Single,7500.0,1.0,0.0,63.0,10.0,17.0,18.0,8.0,26.0,40.0,4.0,3.0,2.0,2.0,9.0,32.0,0
1968.0,Graduation,Relationship,40521.0,1.0,1.0,82.0,12.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,5.0,56.0,0
1973.0,PhD,Relationship,20427.0,1.0,0.0,63.0,5.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,51.0,0
1975.0,Graduation,Relationship,65106.0,0.0,1.0,55.0,790.0,19.0,133.0,12.0,0.0,19.0,3.0,8.0,3.0,13.0,6.0,49.0,1
1965.0,PhD,Relationship,69969.0,0.0,0.0,64.0,882.0,29.0,514.0,38.0,29.0,44.0,1.0,4.0,2.0,6.0,3.0,59.0,1
1952.0,Graduation,Relationship,67433.0,0.0,2.0,51.0,615.0,28.0,259.0,12.0,48.0,30.0,4.0,6.0,5.0,13.0,4.0,72.0,1
1963.0,Graduation,Single,68118.0,0.0,1.0,51.0,595.0,23.0,123.0,10.0,23.0,24.0,2.0,8.0,9.0,4.0,6.0,61.0,1
1970.0,PhD,Relationship,55158.0,1.0,1.0,72.0,293.0,0.0,87.0,4.0,11.0,23.0,4.0,7.0,2.0,5.0,7.0,54.0,1
1955.0,Foundational,Relationship,62972.0,0.0,1.0,39.0,313.0,15.0,47.0,20.0,0.0,24.0,2.0,7.0,4.0,3.0,6.0,69.0,1
1975.0,Graduation,Relationship,74190.0,0.0,1.0,49.0,151.0,81.0,86.0,12.0,8.0,64.0,2.0,4.0,2.0,11.0,2.0,49.0,1
1976.0,Graduation,Relationship,39356.0,1.0,1.0,21.0,15.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,6.0,48.0,0
1973.0,PhD,Single,35860.0,1.0,1.0,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,51.0,0
1982.0,Master,Relationship,73450.0,0.0,0.0,85.0,1142.0,51.0,415.0,90.0,69.0,37.0,1.0,7.0,8.0,11.0,3.0,42.0,1
1960.0,Graduation,Relationship,31454.0,1.0,1.0,40.0,28.0,0.0,11.0,0.0,0.0,9.0,3.0,2.0,0.0,3.0,8.0,64.0,0
1952.0,Graduation,Single,47139.0,1.0,1.0,2.0,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,7.0,72.0,0
1975.0,Graduation,Single,83829.0,0.0,0.0,78.0,897.0,8.0,430.0,12.0,8.0,27.0,0.0,4.0,7.0,6.0,1.0,49.0,1
1963.0,PhD,Relationship,53378.0,1.0,1.0,41.0,489.0,6.0,152.0,8.0,6.0,24.0,2.0,9.0,4.0,6.0,8.0,61.0,1
1948.0,PhD,Relationship,45579.0,0.0,1.0,10.0,145.0,1.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,4.0,6.0,76.0,0
1958.0,Foundational,Single,85485.0,0.0,0.0,73.0,630.0,26.0,67.0,44.0,18.0,54.0,1.0,6.0,6.0,6.0,2.0,66.0,1
1944.0,Graduation,Relationship,55956.0,0.0,0.0,22.0,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,4.0,80.0,1
1963.0,Master,Single,64191.0,0.0,1.0,30.0,420.0,15.0,186.0,12.0,38.0,15.0,3.0,5.0,3.0,13.0,3.0,61.0,1
1972.0,Graduation,Single,38808.0,1.0,0.0,21.0,125.0,17.0,52.0,3.0,19.0,30.0,4.0,5.0,1.0,4.0,8.0,52.0,0
1966.0,Master,Relationship,57183.0,1.0,1.0,51.0,464.0,5.0,64.0,7.0,0.0,70.0,2.0,9.0,1.0,7.0,8.0,58.0,1
1971.0,Graduation,Relationship,66303.0,0.0,1.0,56.0,1090.0,12.0,96.0,16.0,12.0,60.0,4.0,3.0,4.0,11.0,8.0,53.0,1
1975.0,Master,Relationship,37368.0,1.0,0.0,4.0,3.0,2.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,2.0,6.0,49.0,0
1964.0,Graduation,Relationship,40800.0,1.0,2.0,77.0,24.0,0.0,27.0,8.0,30.0,10.0,2.0,3.0,0.0,3.0,7.0,60.0,0
1975.0,Graduation,Relationship,46149.0,0.0,1.0,36.0,254.0,6.0,71.0,4.0,0.0,27.0,5.0,5.0,1.0,7.0,5.0,49.0,0
1983.0,Graduation,Relationship,78687.0,0.0,0.0,13.0,817.0,8.0,67.0,12.0,55.0,24.0,1.0,4.0,6.0,8.0,2.0,41.0,1
1957.0,PhD,Relationship,37633.0,1.0,1.0,49.0,13.0,4.0,20.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,9.0,67.0,0
1951.0,Master,Relationship,39767.0,0.0,0.0,18.0,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,8.0,73.0,0
1951.0,Foundational,Relationship,26997.0,0.0,0.0,89.0,7.0,23.0,78.0,12.0,49.0,24.0,2.0,4.0,2.0,5.0,7.0,73.0,0
1970.0,Graduation,Single,33986.0,1.0,0.0,43.0,16.0,2.0,18.0,2.0,1.0,5.0,1.0,1.0,0.0,3.0,7.0,54.0,0
1972.0,PhD,Relationship,57091.0,0.0,1.0,82.0,462.0,0.0,24.0,6.0,0.0,4.0,2.0,9.0,2.0,5.0,7.0,52.0,1
1969.0,Foundational,Relationship,46831.0,1.0,1.0,84.0,22.0,2.0,10.0,6.0,4.0,34.0,2.0,1.0,2.0,2.0,4.0,55.0,0
1972.0,Master,Relationship,83151.0,0.0,0.0,80.0,968.0,8.0,67.0,12.0,42.0,24.0,1.0,5.0,7.0,10.0,2.0,52.0,1
1971.0,Graduation,Relationship,52531.0,0.0,0.0,68.0,283.0,8.0,151.0,51.0,72.0,125.0,2.0,7.0,2.0,10.0,6.0,53.0,1
1956.0,Graduation,Relationship,15759.0,0.0,0.0,12.0,1.0,2.0,5.0,6.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,68.0,0
1971.0,Graduation,Single,22804.0,1.0,0.0,75.0,14.0,1.0,7.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,9.0,53.0,0
1973.0,Foundational,Relationship,43050.0,1.0,0.0,10.0,30.0,5.0,24.0,6.0,3.0,8.0,2.0,2.0,0.0,4.0,5.0,51.0,0
1963.0,PhD,Single,48918.0,1.0,1.0,21.0,52.0,0.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,61.0,0
1954.0,Master,Relationship,60033.0,0.0,1.0,28.0,62.0,1.0,57.0,19.0,11.0,48.0,2.0,2.0,1.0,5.0,2.0,70.0,1
1966.0,Graduation,Relationship,57811.0,0.0,1.0,49.0,545.0,7.0,114.0,37.0,21.0,78.0,5.0,7.0,2.0,11.0,5.0,58.0,1
