,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
1056,-0.2879721403696759,0.2222222222222222,Graduation,Married,-0.2656461663505825,0.0,1.0,29-08-2012,0.98,0.03850156087408949,-0.09375,-0.06481481481481481,-0.2553191489361702,-0.09375,-0.19148936170212766,1.0,0.5,-0.25,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,0.4724528975801411,-1.0555555555555556,PhD,Married,0.05811433215930642,0.0,0.0,09-08-2013,-0.34,0.1404786680541103,-0.25,-0.25462962962962965,-0.2553191489361702,-0.25,0.02127659574468085,-0.5,0.25,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,-0.16992588623984284,-1.0,Graduation,Single,0.6275474878834402,0.0,0.0,27-11-2012,0.76,0.9521331945889698,0.625,1.962962962962963,0.3829787234042553,0.1875,0.6808510638297872,-0.5,0.5,1.25,0.6,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,0.99196356817573,0.9444444444444444,Graduation,Together,0.4883801438935549,0.0,0.0,31-03-2013,0.7,0.3381893860561915,0.625,0.9953703703703703,3.6595744680851063,1.4375,0.6382978723404256,-0.5,-0.5,1.5,0.2,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,-0.17278328422180553,-1.1666666666666667,Master,Married,0.3450886540835064,1.0,1.0,01-10-2012,-0.92,1.9261186264308012,-0.25,-0.10185185185185185,-0.2553191489361702,-0.25,0.2127659574468085,4.5,-0.25,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,-0.3035092418965979,-0.6666666666666666,Graduation,Together,0.4158614046178392,0.0,2.0,25-07-2013,-0.3,1.1852237252861602,0.34375,0.5277777777777778,0.0,-0.25,3.74468085106383,0.0,0.75,1.0,1.2,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,-0.7673006518439146,0.9444444444444444,PhD,Single,-0.2824136789186911,0.0,0.0,10-01-2013,-0.52,-0.10301768990634755,2.34375,0.9259259259259259,1.553191489361702,1.59375,0.23404255319148937,0.0,0.25,0.0,1.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1063,-0.6078221269756229,0.16666666666666666,PhD,Divorced,-0.46724765947198893,1.0,1.0,19-05-2014,-0.24,-0.3298647242455775,-0.25,-0.27314814814814814,-0.1702127659574468,-0.1875,-0.0851063829787234,0.0,-0.75,-0.25,-0.6,-0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,0.9478524868291812,-0.3333333333333333,PhD,Married,0.4257954784912249,0.0,1.0,11-04-2014,-0.54,0.46514047866805414,0.34375,0.009259259259259259,0.0,-0.25,-0.3191489361702128,-0.5,0.0,0.5,0.6,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,-0.18635592463612824,-0.5,Graduation,Married,-1.0392094885457117,1.0,1.0,12-09-2012,-0.6,-0.34027055150884494,-0.125,-0.2916666666666667,-0.19148936170212766,-0.15625,-0.2127659574468085,0.5,-0.75,-0.25,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,-0.438164121796589,1.2222222222222223,Graduation,Single,0.9677142599114964,0.0,0.0,01-05-2014,-0.84,0.7419354838709677,3.40625,2.8287037037037037,2.595744680851064,1.125,2.617021276595745,-0.5,0.0,2.0,0.6,-1.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1067,-0.5778194481650147,-0.2777777777777778,2n Cycle,Divorced,0.3851560853728288,0.0,1.0,03-08-2012,0.06,2.1675338189386055,0.78125,0.8425925925925926,1.1063829787234043,3.375,2.6595744680851063,3.0,1.0,1.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,-0.11456380033931601,-0.7777777777777778,Graduation,Divorced,-0.8753273728890093,0.0,0.0,04-08-2012,0.84,-0.3548387096774194,-0.1875,-0.2777777777777778,-0.2553191489361702,-0.125,-0.46808510638297873,-0.5,-0.75,-0.5,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,-0.4613804804000357,0.4444444444444444,Graduation,Married,0.4708600499714019,0.0,0.0,04-03-2014,0.88,0.562955254942768,1.125,1.4583333333333333,-0.02127659574468085,0.0,-0.14893617021276595,-0.5,-0.25,1.25,1.6,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1070,0.9067773908384678,0.05555555555555555,PhD,Together,-0.5565941178241368,1.0,0.0,25-05-2014,0.58,-0.30697190426638915,-0.25,-0.24074074074074073,-0.2127659574468085,-0.21875,-0.46808510638297873,0.0,-0.25,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,1.009643718189124,-0.2222222222222222,Graduation,Together,0.5819410578283513,0.0,1.0,03-12-2012,-0.52,1.1706555671175858,3.3125,0.9814814814814815,1.4893617021276595,2.125,3.5319148936170213,2.0,0.25,1.0,0.6,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,-0.2949370479507099,-0.8333333333333334,Graduation,Together,0.25718715193112374,0.0,1.0,30-11-2012,0.68,0.6233090530697191,0.40625,0.5046296296296297,0.14893617021276595,0.40625,0.6808510638297872,0.5,1.25,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0.6676488972229664,-0.9444444444444444,Graduation,Married,-0.3509888918992143,0.0,1.0,24-02-2014,0.86,-0.29448491155046824,-0.25,-0.28703703703703703,-0.2127659574468085,-0.25,-0.3404255319148936,0.0,-0.5,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,0.9596392535047772,-0.6666666666666666,Graduation,Together,-0.14363767723290888,0.0,0.0,18-07-2013,-0.9,0.23829344432882413,0.0625,-0.1712962962962963,-0.1702127659574468,0.0625,2.148936170212766,-0.5,0.5,-0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,0.17189034735244219,-0.5,Graduation,Together,1.1127818417170896,0.0,0.0,03-07-2013,-0.34,1.8241415192507804,5.3125,2.259259259259259,1.3829787234042554,4.0625,2.0,-0.5,0.0,1.25,0.8,-1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1076,-0.223502098401643,0.6111111111111112,PhD,Married,1.0773804148228423,0.0,0.0,01-05-2013,-0.44,1.7221644120707595,1.125,0.18518518518518517,0.9787234042553191,1.125,0.425531914893617,-0.5,0.5,1.25,1.2,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,-0.8717742655594249,0.3333333333333333,2n Cycle,Together,-0.7367620939823595,1.0,1.0,20-08-2013,-0.78,-0.34235171696149846,-0.21875,-0.2777777777777778,-0.2553191489361702,-0.15625,-0.46808510638297873,0.0,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0.9637467631038485,-0.1111111111111111,Master,Single,-0.041166200066227156,1.0,0.0,22-01-2014,-0.8,0.1259105098855359,0.1875,0.046296296296296294,0.14893617021276595,0.0625,0.3829787234042553,0.0,0.0,-0.25,0.6,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,-0.42459148138226627,0.4444444444444444,PhD,Married,-0.3120954875222012,1.0,0.0,22-04-2013,0.32,-0.3465140478668054,-0.1875,-0.2824074074074074,-0.2127659574468085,-0.25,-0.44680851063829785,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,-0.3435128136440754,-0.2777777777777778,Graduation,Single,0.448914777687468,0.0,0.0,17-03-2014,0.38,0.16129032258064516,3.125,1.2361111111111112,1.127659574468085,2.625,1.9787234042553192,-0.5,0.0,0.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,-0.9307080989374051,0.05555555555555555,Graduation,Married,-0.4415093771636714,1.0,0.0,17-11-2012,-0.66,-0.003121748178980229,0.0625,0.26851851851851855,0.19148936170212766,0.15625,-0.1702127659574468,2.0,0.75,0.0,-0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1082,0.5801410840253594,-0.7777777777777778,Graduation,Married,0.8451338089647491,0.0,0.0,22-08-2012,-0.74,0.8147762747138397,1.0625,2.2268518518518516,1.1063829787234043,2.34375,1.5957446808510638,-0.5,0.25,1.0,-0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1083,0.7258683811054558,0.6666666666666666,Graduation,Together,-0.3282007284987507,1.0,0.0,17-08-2013,0.92,-0.3506763787721124,-0.25,-0.27314814814814814,-0.2127659574468085,-0.25,-0.5106382978723404,-0.5,-1.0,-0.5,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,0.10956335387088133,0.0,Master,Single,0.7213793311056925,0.0,0.0,02-02-2013,-0.66,1.5494276795005202,1.53125,3.587962962962963,1.851063829787234,0.9375,2.3191489361702127,-0.5,0.25,1.5,0.2,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1085,0.1493883382444861,0.3888888888888889,Graduation,Married,0.08583942924230109,0.0,1.0,04-02-2013,-0.06,0.9958376690946931,0.0,0.4212962962962963,0.19148936170212766,-0.25,2.5106382978723403,1.0,1.75,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,0.9742834181623359,0.0,Graduation,Single,-0.8193654234022698,1.0,1.0,12-10-2013,-0.92,-0.35275754422476585,-0.21875,-0.2777777777777778,-0.2127659574468085,-0.21875,-0.46808510638297873,0.0,-0.75,-0.5,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,-0.7053308331100991,-0.6666666666666666,PhD,Together,0.9957704927902706,0.0,0.0,04-01-2013,0.62,-0.044745057232049947,0.59375,0.16666666666666666,2.0,1.4375,1.2127659574468086,-1.0,1.25,1.75,-0.2,-0.25,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1088,0.021162603803911065,0.7222222222222222,Graduation,Together,-0.22895029952737891,1.0,0.0,03-05-2014,0.56,-0.34443288241415193,-0.25,-0.26851851851851855,-0.2127659574468085,-0.21875,-0.44680851063829785,-0.5,-0.75,-0.5,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,0.33744084293240467,-0.6666666666666666,PhD,Single,0.6113820403985671,0.0,0.0,17-03-2014,-0.98,0.3381893860561915,3.8125,1.5925925925925926,4.851063829787234,0.75,0.40425531914893614,-0.5,0.0,1.25,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1090,-0.773551209929458,0.16666666666666666,PhD,Married,1.037433396550167,0.0,0.0,29-05-2014,0.26,1.59105098855359,0.34375,3.5925925925925926,0.2765957446808511,2.71875,0.2978723404255319,-0.5,0.5,1.0,0.4,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,-0.6474685239753549,0.2222222222222222,PhD,Single,-0.36700382311327856,1.0,0.0,26-04-2014,0.84,-0.21956295525494277,0.0,-0.22685185185185186,0.14893617021276595,0.0,-0.2553191489361702,0.0,-0.5,-0.25,-0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,-0.09188320385748727,-0.6111111111111112,Graduation,Together,0.601628586050152,0.0,0.0,23-08-2013,-0.5,0.1113423517169615,0.46875,1.4907407407407407,0.6382978723404256,0.40625,1.0851063829787233,-0.5,0.0,0.75,0.4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,0.6467541744798643,0.1111111111111111,PhD,Single,-0.3854270146602848,1.0,1.0,22-06-2013,-0.94,-0.28199791883454733,-0.125,-0.20833333333333334,-0.19148936170212766,-0.15625,-0.44680851063829785,0.5,-0.25,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,0.1799267791767122,-0.2777777777777778,PhD,Married,0.17623950149011108,1.0,1.0,12-03-2014,-0.54,-0.1425598335067638,-0.25,-0.26851851851851855,-0.2127659574468085,-0.21875,-0.425531914893617,0.5,-0.5,-0.25,-0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0.804625412983302,0.5,Graduation,Single,0.31438333483849606,0.0,1.0,07-08-2013,0.14,-0.023933402705515087,1.3125,0.1527777777777778,0.9148936170212766,0.6875,0.06382978723404255,-0.5,0.0,0.0,0.6,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,-0.11938565943387802,-0.6666666666666666,Graduation,Divorced,0.8555796381588849,0.0,1.0,02-06-2014,0.1,0.8335067637877211,0.0,0.6898148148148148,0.19148936170212766,0.25,0.19148936170212766,-0.5,0.0,0.25,0.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,0.8548084650415215,0.8888888888888888,2n Cycle,Single,0.8889039405159698,0.0,0.0,31-10-2012,0.44,-0.02809573361082206,2.25,1.3981481481481481,1.1702127659574468,0.96875,0.3617021276595745,-0.5,-0.25,0.25,0.6,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,-0.776765782659166,0.6666666666666666,Master,Together,-0.7162015713898673,1.0,0.0,23-04-2013,-0.22,-0.3485952133194589,-0.25,-0.28703703703703703,-0.2553191489361702,-0.25,-0.48936170212765956,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,0.09688365032592196,0.5,Graduation,Married,0.16236190132153286,0.0,1.0,02-01-2013,0.26,0.9167533818938606,0.84375,0.4305555555555556,0.9787234042553191,0.84375,0.23404255319148937,0.0,0.25,1.5,1.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.014197696222877042,0.2777777777777778,Graduation,Divorced,0.9767753394141907,0.0,0.0,08-10-2013,0.58,1.505723204994797,4.78125,1.6805555555555556,3.702127659574468,4.78125,0.06382978723404255,-1.0,0.0,1.25,0.2,-1.25,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1101,0.9096347888204304,0.5,2n Cycle,Married,0.08514705439658027,0.0,1.0,20-05-2013,-0.62,-0.2154006243496358,1.4375,0.19444444444444445,1.446808510638298,0.03125,0.44680851063829785,0.0,0.0,-0.25,0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,-0.6989016876506831,0.8888888888888888,Graduation,Married,-0.387534242451609,1.0,0.0,02-08-2013,0.92,-0.1113423517169615,0.34375,0.6435185185185185,0.2765957446808511,0.34375,0.6382978723404256,2.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0.3483346727386374,0.0,Graduation,Together,0.05435142538908456,1.0,0.0,26-10-2013,0.34,0.07804370447450572,-0.1875,-0.1712962962962963,-0.10638297872340426,-0.03125,-0.2978723404255319,0.0,0.0,-0.25,0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,-0.18117689079382088,0.1111111111111111,Graduation,Married,-0.642960354014269,1.0,0.0,24-03-2014,-0.42,-0.3381893860561915,-0.25,-0.2361111111111111,-0.10638297872340426,-0.0625,-0.06382978723404255,-0.5,-0.5,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,-0.9487454236985445,-0.5555555555555556,PhD,Single,0.7424516090189349,0.0,0.0,15-11-2013,0.58,1.2206035379812694,1.40625,1.5416666666666667,0.10638297872340426,2.65625,-0.5106382978723404,-0.5,0.0,0.75,1.2,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1106,0.14510224127154212,-1.0,PhD,Married,-0.015397814503747855,0.0,1.0,19-06-2014,-0.72,-0.25078043704474506,-0.25,-0.27314814814814814,-0.2553191489361702,-0.25,-0.46808510638297873,-0.5,-0.5,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,0.8226627377444414,0.0,2n Cycle,Married,-1.085719016225654,0.0,0.0,03-08-2013,-0.44,-0.3465140478668054,-0.125,-0.25,0.06382978723404255,0.0,-0.14893617021276595,0.0,-0.5,-0.5,-0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,-0.12813644075363873,0.2222222222222222,2n Cycle,Married,0.4238989734790331,1.0,0.0,30-01-2014,-0.64,0.45265348595213317,0.75,0.013888888888888888,0.19148936170212766,0.75,-0.1702127659574468,0.0,0.5,0.0,0.8,-0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109,-0.9308866863112778,-0.2777777777777778,Graduation,Married,0.45451398296155815,1.0,1.0,31-05-2014,0.44,0.053069719042663895,0.03125,-0.046296296296296294,0.1702127659574468,0.40625,-0.3829787234042553,2.5,0.0,-0.25,0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,-0.9078489150817037,-0.8888888888888888,Graduation,Divorced,0.7643667780487071,0.0,0.0,25-02-2013,0.6,0.7127991675338189,1.5,1.7685185185185186,1.574468085106383,0.78125,-0.1702127659574468,-0.5,-0.5,0.0,1.2,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111,-0.7026520225020091,0.7222222222222222,2n Cycle,Single,0.9126253047954483,0.0,0.0,01-03-2013,-0.96,1.1144640998959416,1.15625,0.2222222222222222,0.3829787234042553,4.75,0.44680851063829785,-0.5,1.0,0.0,0.0,-0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1112,0.8149834806679168,0.16666666666666666,PhD,Single,0.09285348746199464,1.0,1.0,09-02-2014,0.58,-0.33610822060353795,-0.25,-0.2916666666666667,-0.2553191489361702,-0.25,-0.5106382978723404,-0.5,-0.75,-0.5,-0.6,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,0.3558353424412894,-0.5555555555555556,Master,Single,1.4267587826244017,0.0,0.0,17-02-2014,-0.52,1.7200832466181062,0.34375,2.9814814814814814,2.404255319148936,3.34375,0.2978723404255319,-1.0,0.0,1.0,0.8,-1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1114,0.991427806054112,0.7777777777777778,PhD,Single,-1.0570005117553207,1.0,0.0,30-08-2013,0.52,-0.3215400624349636,-0.15625,-0.22685185185185186,-0.19148936170212766,-0.21875,-0.5106382978723404,0.5,-0.25,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,-0.1968925796946156,0.05555555555555555,Graduation,Together,0.6152352569312742,0.0,1.0,28-08-2013,0.42,2.186264308012487,0.625,0.33796296296296297,-0.2553191489361702,0.1875,3.0638297872340425,0.5,-0.25,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,-0.28100723278864187,0.7222222222222222,PhD,Married,-0.5362142147566152,1.0,0.0,16-10-2013,-0.78,-0.32778355879292403,-0.1875,-0.22685185185185186,-0.19148936170212766,-0.25,0.0,-0.5,-0.75,-0.25,-0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1117,-0.76497901598357,0.7222222222222222,Master,Married,-0.4551461512989554,0.0,0.0,20-09-2013,-0.5,-0.17793964620187305,0.96875,-0.06018518518518518,1.1063829787234043,0.625,2.74468085106383,-0.5,-0.25,0.75,-0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1118,-0.8176622912760068,-0.2222222222222222,Basic,Together,-0.8653932990156236,0.0,0.0,16-01-2013,-0.04,-0.35691987513007284,0.46875,-0.25925925925925924,-0.0851063829787234,-0.0625,0.46808510638297873,-0.5,-0.5,-0.25,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,-0.560496472899366,0.4444444444444444,2n Cycle,Married,-0.1311448267557723,0.0,1.0,12-09-2013,0.98,0.696149843912591,0.09375,-0.037037037037037035,0.23404255319148937,-0.09375,0.10638297872340426,1.5,1.75,-0.25,0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,-0.8230199124921868,-0.1111111111111111,Graduation,Single,0.5775158794665703,0.0,1.0,06-10-2013,-0.9,0.43184183142559834,0.625,0.6851851851851852,1.5319148936170213,0.625,-0.06382978723404255,0.0,0.5,0.75,0.8,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,-0.1331368872220734,0.5,PhD,Married,-0.5953370059303411,1.0,0.0,22-11-2012,-0.68,-0.20707596253902186,-0.25,-0.11574074074074074,-0.2127659574468085,-0.21875,-0.3829787234042553,0.0,-0.5,-0.25,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122,-0.8542727029199035,0.16666666666666666,Master,Divorced,0.019642373340558114,1.0,1.0,17-05-2013,0.36,-0.05723204994797086,-0.25,0.12037037037037036,-0.10638297872340426,0.15625,1.0425531914893618,1.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,-0.07741762657380123,0.5,Graduation,Single,-0.08595984225894819,1.0,0.0,24-12-2013,-0.34,-0.31321540062434966,0.28125,-0.2037037037037037,0.6595744680851063,0.375,-0.3191489361702128,-0.5,-0.5,-0.25,-0.2,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,-0.5626395213858381,-0.8888888888888888,Graduation,Married,-0.1399048737168488,0.0,1.0,18-11-2012,-0.18,-0.13215400624349635,-0.09375,0.32407407407407407,0.2978723404255319,0.46875,0.10638297872340426,0.0,0.5,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,0.09581212608268595,-0.4444444444444444,Graduation,Divorced,-0.356106445106716,1.0,1.0,18-12-2012,0.1,-0.01768990634755463,-0.15625,0.37037037037037035,-0.1702127659574468,0.5,0.3617021276595745,2.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1126,0.23046700598267703,-0.2222222222222222,Graduation,Single,1.0529064691893193,1.0,1.0,08-08-2012,0.58,1.6305931321540061,1.21875,1.9768518518518519,1.4893617021276595,1.21875,1.5106382978723405,1.0,0.25,0.25,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,-0.79444593267256,0.3888888888888889,Graduation,Together,-0.13397453264697914,2.0,1.0,24-04-2014,0.9,-0.2757544224765869,-0.25,-0.23148148148148148,-0.19148936170212766,-0.21875,-0.1702127659574468,0.0,-0.75,-0.25,-0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,0.6283596749709796,0.8333333333333334,Basic,Single,-1.047608296456847,0.0,0.0,12-01-2013,0.04,-0.3590010405827263,-0.15625,-0.2916666666666667,-0.2127659574468085,-0.15625,-0.2765957446808511,-0.5,-1.0,-0.5,-0.4,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,-0.1254576301455487,-1.0,2n Cycle,Divorced,0.3797977061320329,0.0,0.0,20-12-2013,-0.14,0.005202913631633715,0.65625,3.4768518518518516,-0.2553191489361702,0.78125,1.872340425531915,-0.5,0.75,1.0,1.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1130,-0.3654790606304134,-1.0555555555555556,Master,Married,0.48163701496131733,0.0,1.0,15-01-2013,0.36,1.3350676378772113,0.0,-0.06481481481481481,-0.02127659574468085,-0.25,0.9787234042553191,1.0,-0.5,0.0,0.8,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,-0.8665952317171176,-0.16666666666666666,Graduation,Single,-0.7661729732984136,1.0,1.0,10-10-2013,0.76,-0.3485952133194589,-0.21875,-0.30092592592592593,-0.2127659574468085,-0.25,-0.425531914893617,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,0.08974015537101528,0.4444444444444444,Graduation,Married,-0.2615521237845811,1.0,0.0,07-06-2014,-0.4,-0.34443288241415193,-0.125,-0.2175925925925926,-0.1276595744680851,-0.15625,-0.1702127659574468,-0.5,-0.75,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,-0.443521743012769,0.3333333333333333,Graduation,Together,1.0302688220596647,0.0,1.0,12-11-2012,0.8,1.1311134235171696,1.0625,3.689814814814815,4.404255319148936,0.6875,1.2765957446808511,0.0,0.5,1.25,0.8,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1134,-0.45798732029645506,0.8333333333333334,Graduation,Single,0.6478671844426382,0.0,0.0,29-10-2013,0.5,1.8595213319458896,4.0625,3.162037037037037,-0.2553191489361702,0.34375,0.3191489361702128,-0.5,0.75,0.75,0.6,-0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1135,0.3847664970086615,0.2222222222222222,2n Cycle,Together,-0.0515518227520395,1.0,0.0,24-05-2014,0.96,-0.015608740894901144,-0.09375,0.18518518518518517,-0.02127659574468085,0.0,0.10638297872340426,0.0,0.25,-0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,0.9078489150817037,-0.1111111111111111,PhD,Married,-0.4396128721514796,1.0,1.0,05-08-2012,0.28,-0.3007284079084287,-0.125,-0.1527777777777778,-0.2127659574468085,-0.125,-0.425531914893617,0.5,-0.25,-0.5,-0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,0.4565586213054737,-0.4444444444444444,PhD,Divorced,1.0329781149342243,0.0,0.0,03-05-2013,0.78,1.124869927159209,2.125,1.5185185185185186,2.2127659574468086,-0.25,-0.2553191489361702,-0.5,0.0,1.0,0.8,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1138,0.9212429681221538,1.0555555555555556,Master,Divorced,-1.2162467262711099,0.0,0.0,22-05-2014,-0.3,-0.34443288241415193,-0.125,-0.2638888888888889,-0.2127659574468085,-0.1875,-0.425531914893617,0.0,-0.25,-0.5,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,1.019287436378248,-0.5,Graduation,Married,-0.05128089346458352,0.0,1.0,02-02-2013,0.64,0.11550468262226847,-0.09375,-0.05092592592592592,-0.19148936170212766,-0.1875,-0.0851063829787234,0.0,0.5,0.0,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
